Name,is_repeater,RpName,DMfitb,Widthfitb,Scat,Flux,Fluence,SpInd,spRun,Fpk,Bandwidth
FRB20180915B,False,-9999,-1.7870344464148586,0.4658460023203573,-2.0866831055372206,-0.23733843624129664,-0.2659597099378715,-1.1133439800073357,0.6045756718349011,-1.003283989559163,-1.5093317109813311
FRB20180916A,False,-9999,-0.9367926934683766,-2.5793830159592464,-1.663563514508694,0.7494450321933658,-0.10575787276896813,-0.5678697226105021,0.4356113634083455,-0.4290968447653035,0.9644740983820962
FRB20180916B,True,FRB20180916B,-0.6626094735985062,-0.38968321161353076,-0.2870010534184529,0.417893021236748,0.19473691728150186,2.048621353567764,-0.5157642471015395,0.8100791328363282,-0.6530859078909056
FRB20180916C,False,-9999,2.4230644716097265,1.4065204091423236,0.977799979485831,-0.8983941222371574,-0.7804777169560412,1.5271084976586464,-0.20219084587748146,1.1394578050436583,-0.10862526136057928
FRB20180917B,False,-9999,0.8230557522251883,0.8716991799446844,1.1841351664684425,-0.20067556376424867,0.5123812846296425,-0.574917193636301,0.4280003585242664,-0.5047649181102307,0.7020161456956825
FRB20180917A,True,FRB20180814A,-1.6716125859072228,0.5191390259467327,1.3380863263939233,1.1387289014023358,2.4189718216171867,0.9163276754227431,0.26969145693542157,2.557566520790354,-1.3753106287584815
FRB20180917A,True,FRB20180814A,-1.6716125859072228,1.2313096742967973,1.3380863263939233,1.1387289014023358,2.4189718216171867,1.776119140570207,-0.1489138116889279,1.6807070826167856,-0.4743911315937718
FRB20180917A,True,FRB20180814A,-1.6716125859072228,2.081244902370197,1.3380863263939233,1.1387289014023358,2.4189718216171867,2.2318556002385352,-0.4609650119361702,1.1287752535126105,-0.4650841119949638
FRB20180918A,False,-9999,1.698126593151796,-0.7447753575990218,-0.02319210933657513,0.14576338508732195,-0.19461598946290068,-0.05152501212030372,0.32296849112397513,0.9320382628157995,0.8472056514371028
FRB20180919B,False,-9999,0.11921862699153224,-1.0661762758606723,-0.880757829635466,0.834161039905663,-0.4805177194518079,-0.47437327366823684,0.389945334103871,-0.2252381530477934,0.7383135221310373
FRB20180919A,True,FRB20180814A,-1.6809398273149008,1.3296180426419513,0.8776345614899662,-0.6623632130635072,-0.45145918188635564,0.6250322063563893,-2.165830105969884,-0.7148550982208519,-1.907672149810355
FRB20180920A,False,-9999,0.10568412370809462,0.7568594944116299,1.4411885508602795,-0.3617973412787597,0.5374207607001745,0.26326202703204654,0.15857078562786697,0.6498408598705999,0.578232785031523
FRB20180920B,False,-9999,-0.1948987804785541,0.8089044815268586,0.1126031881122689,-0.952186222326029,-0.9430545518588878,-0.10320646630949552,-1.2829535394167109,-0.8172295503934005,-1.9188405733289262
